model_type,pretrained_seed,fold,downstream_seed,LR,weight_decay,best_epoch,val_ECE_mean,val_auprc_mean,val_auroc_mean,val_average_precision_mean,val_balanced_accuracy_mean,val_f1_mean,val_loss,val_mcc_mean,val_optimal_threshold_mean,val_pos_lr_mean,val_ppv_mean,val_precision_mean,val_recall_mean,val_sensitivity_mean,val_specificity_mean,val_supervised_loss
Soft_Clip_with_Frozen_Teacher,1,4,2,0.0005,0.0,21,0.07995429635047913,0.8940784335136414,0.7545150518417358,0.8940784335136414,0.7072463631629944,0.8037382960319519,0.5133213400840759,0.37618306279182434,0.6545891761779785,2.243478298187256,0.868686854839325,0.868686854839325,0.747826099395752,0.747826099395752,0.6666666865348816,0.5133213400840759
Soft_Clip_with_Frozen_Teacher,1,4,2,0.0005,0.01,45,0.04423857107758522,0.8836435675621033,0.7433667778968811,0.8836435675621033,0.6976588368415833,0.7346938848495483,0.5192726254463196,0.3442893326282501,0.7215456962585449,2.713043451309204,0.8888888955116272,0.8888888955116272,0.626086950302124,0.626086950302124,0.7692307829856873,0.5192726254463196
Soft_Clip_with_Frozen_Teacher,1,4,2,0.0005,0.1,51,0.0810268223285675,0.9115419387817383,0.7843924164772034,0.9115419387817383,0.7463768124580383,0.8520179390907288,0.4884595572948456,0.46818798780441284,0.5745066404342651,2.4782607555389404,0.8796296119689941,0.8796296119689941,0.8260869383811951,0.8260869383811951,0.6666666865348816,0.4884595572948456
Soft_Clip_with_Frozen_Teacher,1,4,2,0.0005,1.0,29,0.11014910787343979,0.9022519588470459,0.769453763961792,0.9022519588470459,0.7111482620239258,0.782608687877655,0.5126306414604187,0.3744630813598633,0.6243268251419067,2.4972331523895264,0.8804348111152649,0.8804348111152649,0.7043478488922119,0.7043478488922119,0.7179487347602844,0.5126306414604187
Soft_Clip_with_Frozen_Teacher,1,4,2,5e-05,0.0,49,0.056832388043403625,0.9041322469711304,0.7810479402542114,0.9041322469711304,0.705462634563446,0.6813187003135681,0.47841551899909973,0.36045169830322266,0.7972612977027893,4.205217361450195,0.9253731369972229,0.9253731369972229,0.539130449295044,0.539130449295044,0.8717948794364929,0.47841551899909973
Soft_Clip_with_Frozen_Teacher,1,4,2,5e-05,0.01,109,0.06901325285434723,0.8991207480430603,0.7583054900169373,0.8991207480430603,0.7161650061607361,0.8272727131843567,0.4955359101295471,0.4036490023136139,0.6645129323005676,2.204347848892212,0.8666666746139526,0.8666666746139526,0.791304349899292,0.791304349899292,0.6410256624221802,0.4955359101295471
Soft_Clip_with_Frozen_Teacher,1,4,2,5e-05,0.1,70,0.08083035796880722,0.9019031524658203,0.7792642116546631,0.9019031524658203,0.7127090096473694,0.8680850863456726,0.4799329936504364,0.4460330903530121,0.53521329164505,1.921739101409912,0.8500000238418579,0.8500000238418579,0.886956512928009,0.886956512928009,0.5384615659713745,0.4799329936504364
Soft_Clip_with_Frozen_Teacher,1,4,2,5e-05,1.0,30,0.07099254429340363,0.880294680595398,0.7351170778274536,0.880294680595398,0.6896321177482605,0.7669903039932251,0.5257663726806641,0.3354533314704895,0.6743677854537964,2.2326087951660156,0.8681318759918213,0.8681318759918213,0.686956524848938,0.686956524848938,0.692307710647583,0.5257663726806641
Soft_Clip_with_Frozen_Teacher,1,5,2,0.001,0.0,5,0.09466852247714996,0.7769150137901306,0.6659684181213379,0.7769150137901306,0.626007080078125,0.7644444704055786,0.6286200284957886,0.2665882110595703,0.581100344657898,1.4567756652832031,0.7288135886192322,0.7288135886192322,0.8037382960319519,0.8037382960319519,0.4482758641242981,0.6286200284957886
Soft_Clip_with_Frozen_Teacher,1,5,2,0.001,0.01,62,0.11388558894395828,0.8106237053871155,0.6798259615898132,0.8106237053871155,0.6586368083953857,0.7076923251152039,0.6191073656082153,0.3036358952522278,0.611717939376831,1.9685194492340088,0.7840909361839294,0.7840909361839294,0.644859790802002,0.644859790802002,0.6724137663841248,0.6191073656082153
Soft_Clip_with_Frozen_Teacher,1,5,2,0.001,0.1,98,0.03719337657094002,0.7579423785209656,0.6843377351760864,0.7579423785209656,0.6723332405090332,0.7720929980278015,0.5895593762397766,0.3460633456707001,0.6071465015411377,1.799626111984253,0.7685185074806213,0.7685185074806213,0.7757009267807007,0.7757009267807007,0.568965494632721,0.5895593762397766
Soft_Clip_with_Frozen_Teacher,1,5,2,0.001,1.0,85,0.12355348467826843,0.796023428440094,0.6833709478378296,0.796023428440094,0.6873992681503296,0.7549019455909729,0.5986381769180298,0.36354947090148926,0.5847817063331604,2.086915969848633,0.7938144207000732,0.7938144207000732,0.7196261882781982,0.7196261882781982,0.6551724076271057,0.5986381769180298
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0001,0.0,108,0.1366938352584839,0.7763968706130981,0.6882049441337585,0.7763968706130981,0.6665323972702026,0.7015706896781921,0.6394109129905701,0.3180917799472809,0.7388155460357666,2.136338710784912,0.7976190447807312,0.7976190447807312,0.6261682510375977,0.6261682510375977,0.7068965435028076,0.6394109129905701
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0001,0.01,52,0.08704790472984314,0.7931485772132874,0.6764421463012695,0.7931485772132874,0.6421205401420593,0.7099999785423279,0.6120781302452087,0.2736434042453766,0.6519056558609009,1.749362826347351,0.7634408473968506,0.7634408473968506,0.663551390171051,0.663551390171051,0.6206896305084229,0.6120781302452087
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0001,0.1,20,0.07581750303506851,0.7731122374534607,0.6675797700881958,0.7731122374534607,0.6438930034637451,0.6772486567497253,0.6476722955703735,0.2748081386089325,0.7002329230308533,1.9273104667663574,0.7804877758026123,0.7804877758026123,0.5981308221817017,0.5981308221817017,0.6896551847457886,0.6476722955703735
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0001,1.0,72,0.12240521609783173,0.7534865140914917,0.6153722405433655,0.7534865140914917,0.6011924147605896,0.7196261882781982,0.6484816074371338,0.20238478481769562,0.5819612741470337,1.3912773132324219,0.7196261882781982,0.7196261882781982,0.7196261882781982,0.7196261882781982,0.48275861144065857,0.6484816074371338
Soft_Clip_with_Frozen_Teacher,1,5,2,1e-05,0.0,184,0.08938328921794891,0.7621774673461914,0.6461488604545593,0.7621774673461914,0.6277795433998108,0.7383177280426025,0.7013169527053833,0.25555914640426636,0.6150903105735779,1.5293724536895752,0.7383177280426025,0.7383177280426025,0.7383177280426025,0.7383177280426025,0.517241358757019,0.7013169527053833
Soft_Clip_with_Frozen_Teacher,1,5,2,1e-05,0.01,313,0.08344297856092453,0.7825933694839478,0.6778923869132996,0.7825933694839478,0.6697551012039185,0.6881720423698425,0.6593104004859924,0.3244859278202057,0.7397945523262024,2.312772512435913,0.8101266026496887,0.8101266026496887,0.5981308221817017,0.5981308221817017,0.7413793206214905,0.6593104004859924
Soft_Clip_with_Frozen_Teacher,1,5,2,1e-05,0.1,304,0.11802176386117935,0.7728719711303711,0.6627457141876221,0.7728719711303711,0.6339026689529419,0.7601810097694397,0.6763023138046265,0.27668628096580505,0.5992306470870972,1.5177570581436157,0.7368420958518982,0.7368420958518982,0.7850467562675476,0.7850467562675476,0.48275861144065857,0.6763023138046265
Soft_Clip_with_Frozen_Teacher,1,5,2,1e-05,1.0,227,0.11968651413917542,0.7648496031761169,0.6567837595939636,0.7648496031761169,0.6586368083953857,0.7076923251152039,0.6789442896842957,0.3036358952522278,0.6808463335037231,1.9685194492340088,0.7840909361839294,0.7840909361839294,0.644859790802002,0.644859790802002,0.6724137663841248,0.6789442896842957
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0005,0.0,49,0.06746651977300644,0.8225585222244263,0.7160812020301819,0.8225585222244263,0.6744279861450195,0.6951871514320374,0.5677459836006165,0.3332710266113281,0.70680832862854,2.348909616470337,0.8125,0.8125,0.6074766516685486,0.6074766516685486,0.7413793206214905,0.5677459836006165
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0005,0.01,19,0.127594456076622,0.815073549747467,0.6740251183509827,0.815073549747467,0.6319690346717834,0.5443037748336792,0.6433035135269165,0.2726908028125763,0.7588827610015869,2.9135513305664062,0.843137264251709,0.843137264251709,0.40186914801597595,0.40186914801597595,0.8620689511299133,0.6433035135269165
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0005,0.1,28,0.05578000098466873,0.8300806283950806,0.7379955053329468,0.8300806283950806,0.6798259615898132,0.7120419144630432,0.5803834199905396,0.34348371624946594,0.693225085735321,2.3037383556365967,0.8095238208770752,0.8095238208770752,0.6355140209197998,0.6355140209197998,0.7241379022598267,0.5803834199905396
Soft_Clip_with_Frozen_Teacher,1,5,2,0.0005,1.0,12,0.060050852596759796,0.8035465478897095,0.6951337456703186,0.8035465478897095,0.6557363867759705,0.6666666865348816,0.6106741428375244,0.29834872484207153,0.6457338333129883,2.2043614387512207,0.8026315569877625,0.8026315569877625,0.5700934529304504,0.5700934529304504,0.7413793206214905,0.6106741428375244
Soft_Clip_with_Frozen_Teacher,1,5,2,5e-05,0.0,138,0.08029438555240631,0.7770930528640747,0.6827263832092285,0.7770930528640747,0.6640347838401794,0.7236180901527405,0.6370103359222412,0.3153672218322754,0.6828507781028748,1.9514018297195435,0.782608687877655,0.782608687877655,0.672897219657898,0.672897219657898,0.6551724076271057,0.6370103359222412
Soft_Clip_with_Frozen_Teacher,1,5,2,5e-05,0.01,103,0.11921548843383789,0.7834228277206421,0.676119863986969,0.7834228277206421,0.6431679129600525,0.6666666865348816,0.6514870524406433,0.2736646831035614,0.7487242817878723,1.9769103527069092,0.7848101258277893,0.7848101258277893,0.5794392228126526,0.5794392228126526,0.7068965435028076,0.6514870524406433
Soft_Clip_with_Frozen_Teacher,1,5,2,5e-05,0.1,125,0.09038400650024414,0.7648901343345642,0.6593618988990784,0.7648901343345642,0.6406702995300293,0.6907216310501099,0.6371108293533325,0.2690490186214447,0.7101754546165466,1.8158878087997437,0.7701149582862854,0.7701149582862854,0.6261682510375977,0.6261682510375977,0.6551724076271057,0.6371108293533325
Soft_Clip_with_Frozen_Teacher,1,5,2,5e-05,1.0,140,0.07782675325870514,0.7859585285186768,0.6793425679206848,0.7859585285186768,0.6500161290168762,0.704081654548645,0.6559399962425232,0.28739023208618164,0.6841287612915039,1.8700934648513794,0.7752808928489685,0.7752808928489685,0.644859790802002,0.644859790802002,0.6551724076271057,0.6559399962425232
Soft_Clip_with_Frozen_Teacher,1,1,3,0.001,0.0,13,0.0812080129981041,0.7456508874893188,0.69443678855896,0.7456508874893188,0.6693681478500366,0.659217894077301,0.6584736704826355,0.3354124426841736,0.7132458686828613,2.481971263885498,0.7866666913032532,0.7866666913032532,0.567307710647583,0.567307710647583,0.7714285850524902,0.6584736704826355
Soft_Clip_with_Frozen_Teacher,1,1,3,0.001,0.01,8,0.08608432859182358,0.7706189155578613,0.6776098608970642,0.7706189155578613,0.6531593203544617,0.6969696879386902,0.6537947654724121,0.30139097571372986,0.5790759921073914,1.8576923608779907,0.7340425252914429,0.7340425252914429,0.6634615659713745,0.6634615659713745,0.6428571343421936,0.6537947654724121
Soft_Clip_with_Frozen_Teacher,1,1,3,0.001,0.1,78,0.05599045380949974,0.7346935272216797,0.6788461804389954,0.7346935272216797,0.6449176073074341,0.5660377144813538,0.6508289575576782,0.3056764304637909,0.7180668711662292,3.028846263885498,0.8181818127632141,0.8181818127632141,0.4326923191547394,0.4326923191547394,0.8571428656578064,0.6508289575576782
Soft_Clip_with_Frozen_Teacher,1,1,3,0.001,1.0,70,0.06265724450349808,0.7909453511238098,0.7197802066802979,0.7909453511238098,0.6811813116073608,0.6551724076271057,0.6165395975112915,0.3623626232147217,0.6728895902633667,2.951183319091797,0.8142856955528259,0.8142856955528259,0.5480769276618958,0.5480769276618958,0.8142856955528259,0.6165395975112915
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0001,0.0,80,0.09276226907968521,0.7295404672622681,0.699999988079071,0.7295404672622681,0.687087893486023,0.7627906799316406,0.6745132207870483,0.38177689909935,0.5646175742149353,1.9031829833984375,0.7387387156486511,0.7387387156486511,0.7884615659713745,0.7884615659713745,0.5857142806053162,0.6745132207870483
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0001,0.01,27,0.08822742104530334,0.699683427810669,0.6582417488098145,0.699683427810669,0.648901104927063,0.7373272180557251,0.6924946904182434,0.3060479462146759,0.5747817158699036,1.6317015886306763,0.7079645991325378,0.7079645991325378,0.7692307829856873,0.7692307829856873,0.5285714268684387,0.6924946904182434
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0001,0.1,74,0.10528016090393066,0.7443434596061707,0.6947802305221558,0.7443434596061707,0.6604395508766174,0.7128713130950928,0.6874880194664001,0.31723955273628235,0.6650554537773132,1.8639053106307983,0.7346938848495483,0.7346938848495483,0.692307710647583,0.692307710647583,0.6285714507102966,0.6874880194664001
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0001,1.0,27,0.12205276638269424,0.7519294619560242,0.6596153974533081,0.7519294619560242,0.6574175953865051,0.6480447053909302,0.6886758804321289,0.31174585223197937,0.7249980568885803,2.296380043029785,0.7733333110809326,0.7733333110809326,0.557692289352417,0.557692289352417,0.7571428418159485,0.6886758804321289
Soft_Clip_with_Frozen_Teacher,1,1,3,1e-05,0.0,271,0.11645884811878204,0.7076213955879211,0.6461538672447205,0.7076213955879211,0.6384615302085876,0.6486486196517944,0.7373867034912109,0.2722330391407013,0.7502042651176453,1.923076868057251,0.7407407164573669,0.7407407164573669,0.5769230723381042,0.5769230723381042,0.699999988079071,0.7373867034912109
Soft_Clip_with_Frozen_Teacher,1,1,3,1e-05,0.01,312,0.10279813408851624,0.7255382537841797,0.6601648330688477,0.7255382537841797,0.6347527503967285,0.7410714030265808,0.7221686840057373,0.2856576144695282,0.5676000714302063,1.5098752975463867,0.6916666626930237,0.6916666626930237,0.7980769276618958,0.7980769276618958,0.4714285731315613,0.7221686840057373
Soft_Clip_with_Frozen_Teacher,1,1,3,1e-05,0.1,452,0.1068882867693901,0.728678822517395,0.66840660572052,0.728678822517395,0.6218406558036804,0.6455026268959045,0.7114084362983704,0.2390470951795578,0.715620756149292,1.7107372283935547,0.7176470756530762,0.7176470756530762,0.5865384340286255,0.5865384340286255,0.6571428775787354,0.7114084362983704
Soft_Clip_with_Frozen_Teacher,1,1,3,1e-05,1.0,275,0.09644010663032532,0.7445725798606873,0.6570054888725281,0.7445725798606873,0.622802197933197,0.7321428656578064,0.7155013680458069,0.26032406091690063,0.5287097692489624,1.452429175376892,0.6833333373069763,0.6833333373069763,0.7884615659713745,0.7884615659713745,0.4571428596973419,0.7155013680458069
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0005,0.0,22,0.09539146721363068,0.7586808800697327,0.6678571701049805,0.7586808800697327,0.6502747535705566,0.644444465637207,0.6706920266151428,0.2971404492855072,0.645521879196167,2.1688034534454346,0.7631579041481018,0.7631579041481018,0.557692289352417,0.557692289352417,0.7428571581840515,0.6706920266151428
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0005,0.01,26,0.10075608640909195,0.6870105862617493,0.6414835453033447,0.6870105862617493,0.6413461565971375,0.6995074152946472,0.6955553889274597,0.2799184024333954,0.5874450206756592,1.7067307233810425,0.7171717286109924,0.7171717286109924,0.682692289352417,0.682692289352417,0.6000000238418579,0.6955553889274597
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0005,0.1,15,0.1221669539809227,0.7683995962142944,0.6837912201881409,0.7683995962142944,0.6840659379959106,0.7083333134651184,0.6634663939476013,0.361059308052063,0.6883849501609802,2.288461446762085,0.7727272510528564,0.7727272510528564,0.6538461446762085,0.6538461446762085,0.7142857313156128,0.6634663939476013
Soft_Clip_with_Frozen_Teacher,1,1,3,0.0005,1.0,29,0.08731048554182053,0.758704423904419,0.6802197694778442,0.758704423904419,0.6487637162208557,0.7264150977134705,0.6672933101654053,0.30068302154541016,0.561905562877655,1.671836256980896,0.7129629850387573,0.7129629850387573,0.7403846383094788,0.7403846383094788,0.5571428537368774,0.6672933101654053
Soft_Clip_with_Frozen_Teacher,1,1,3,5e-05,0.0,51,0.09565228223800659,0.755149781703949,0.66840660572052,0.755149781703949,0.6509615182876587,0.712195098400116,0.6825219988822937,0.30001285672187805,0.616217851638794,1.754807710647583,0.7227723002433777,0.7227723002433777,0.7019230723381042,0.7019230723381042,0.6000000238418579,0.6825219988822937
Soft_Clip_with_Frozen_Teacher,1,1,3,5e-05,0.01,17,0.1503104865550995,0.7129955291748047,0.6292582154273987,0.7129955291748047,0.6384615302085876,0.6486486196517944,0.7417910099029541,0.2722330391407013,0.7088367342948914,1.923076868057251,0.7407407164573669,0.7407407164573669,0.5769230723381042,0.5769230723381042,0.699999988079071,0.7417910099029541
Soft_Clip_with_Frozen_Teacher,1,1,3,5e-05,0.1,30,0.10691124945878983,0.7360659241676331,0.6534340381622314,0.7360659241676331,0.6403846144676208,0.5952380895614624,0.7032410502433777,0.2855149507522583,0.7411341071128845,2.403846263885498,0.78125,0.78125,0.48076921701431274,0.48076921701431274,0.800000011920929,0.7032410502433777
Soft_Clip_with_Frozen_Teacher,1,1,3,5e-05,1.0,177,0.13122716546058655,0.739861011505127,0.6885989308357239,0.739861011505127,0.6561813354492188,0.7511312365531921,0.6980593800544739,0.3263581097126007,0.5703290700912476,1.6430995464324951,0.7094017267227173,0.7094017267227173,0.7980769276618958,0.7980769276618958,0.5142857432365417,0.6980593800544739
Soft_Clip_with_Frozen_Teacher,1,2,3,0.001,0.0,19,0.059647031128406525,0.7706555128097534,0.6698879599571228,0.7706555128097534,0.6231623291969299,0.7649123072624207,0.6303766965866089,0.2578047215938568,0.5708475112915039,1.448437213897705,0.7364864945411682,0.7364864945411682,0.7956204414367676,0.7956204414367676,0.4507042169570923,0.6303766965866089
Soft_Clip_with_Frozen_Teacher,1,2,3,0.001,0.01,61,0.034835509955883026,0.7657175660133362,0.6435694694519043,0.7657175660133362,0.631335437297821,0.5887850522994995,0.635169267654419,0.25794103741645813,0.6738318800926208,2.3321168422698975,0.8181818127632141,0.8181818127632141,0.45985400676727295,0.45985400676727295,0.8028169274330139,0.635169267654419
Soft_Clip_with_Frozen_Teacher,1,2,3,0.001,0.1,110,0.03016342781484127,0.7515882849693298,0.6595044732093811,0.7515882849693298,0.6430040001869202,0.7415730357170105,0.628768265247345,0.28012293577194214,0.5689399242401123,1.6550506353378296,0.7615384459495544,0.7615384459495544,0.7226277589797974,0.7226277589797974,0.5633803009986877,0.628768265247345
Soft_Clip_with_Frozen_Teacher,1,2,3,0.001,1.0,6,0.07506465166807175,0.7811942100524902,0.673897385597229,0.7811942100524902,0.6490181684494019,0.7165354490280151,0.6242314577102661,0.2848689556121826,0.5739471912384033,1.8138686418533325,0.7777777910232544,0.7777777910232544,0.6642335653305054,0.6642335653305054,0.6338028311729431,0.6242314577102661
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0001,0.0,50,0.09905803203582764,0.7910541296005249,0.6687570810317993,0.7910541296005249,0.634985089302063,0.5953488349914551,0.6528953313827515,0.26441511511802673,0.7888785600662231,2.3691344261169434,0.8205128312110901,0.8205128312110901,0.46715328097343445,0.46715328097343445,0.8028169274330139,0.6528953313827515
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0001,0.01,55,0.08169426023960114,0.7985650897026062,0.672149658203125,0.7985650897026062,0.6490181684494019,0.7165354490280151,0.6563541293144226,0.2848689556121826,0.6906293034553528,1.8138686418533325,0.7777777910232544,0.7777777910232544,0.6642335653305054,0.6642335653305054,0.6338028311729431,0.6563541293144226
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0001,0.1,66,0.08723864704370499,0.7746224403381348,0.6759535074234009,0.7746224403381348,0.6375552415847778,0.6857143044471741,0.656257152557373,0.26108670234680176,0.6770680546760559,1.8138686418533325,0.7777777910232544,0.7777777910232544,0.6131386756896973,0.6131386756896973,0.6619718074798584,0.656257152557373
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0001,1.0,50,0.12319312244653702,0.7708854675292969,0.6586820483207703,0.7708854675292969,0.6500462889671326,0.7443609237670898,0.6428948640823364,0.29318127036094666,0.6067638397216797,1.7102190256118774,0.7674418687820435,0.7674418687820435,0.7226277589797974,0.7226277589797974,0.577464759349823,0.6428948640823364
Soft_Clip_with_Frozen_Teacher,1,2,3,1e-05,0.0,349,0.09298409521579742,0.7685158252716064,0.6426441669464111,0.7685158252716064,0.6240361928939819,0.5754716992378235,0.6756043434143066,0.24496915936470032,0.793497622013092,2.2580814361572266,0.8133333325386047,0.8133333325386047,0.44525548815727234,0.44525548815727234,0.8028169274330139,0.6756043434143066
Soft_Clip_with_Frozen_Teacher,1,2,3,1e-05,0.01,232,0.09180184453725815,0.771530032157898,0.6414105296134949,0.771530032157898,0.6120592355728149,0.5076141953468323,0.6764172315597534,0.23456355929374695,0.8276689052581787,2.591240882873535,0.8333333134651184,0.8333333134651184,0.36496350169181824,0.36496350169181824,0.8591549396514893,0.6764172315597534
Soft_Clip_with_Frozen_Teacher,1,2,3,1e-05,0.1,424,0.0900421217083931,0.7778846621513367,0.6432610154151917,0.7778846621513367,0.6256296634674072,0.48677247762680054,0.6690829992294312,0.27513623237609863,0.8558874726295471,3.973236083984375,0.8846153616905212,0.8846153616905212,0.33576643466949463,0.33576643466949463,0.9154929518699646,0.6690829992294312
Soft_Clip_with_Frozen_Teacher,1,2,3,1e-05,1.0,374,0.10236857831478119,0.7736899256706238,0.646448016166687,0.7736899256706238,0.6229053139686584,0.758865237236023,0.6710177659988403,0.25365057587623596,0.5870722532272339,1.4592777490615845,0.7379310131072998,0.7379310131072998,0.7810218930244446,0.7810218930244446,0.4647887349128723,0.6710177659988403
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0005,0.0,37,0.08562956005334854,0.7982910871505737,0.6859257817268372,0.7982910871505737,0.6558548212051392,0.5933014154434204,0.6419631242752075,0.31067338585853577,0.7894479632377625,3.2131385803222656,0.8611111044883728,0.8611111044883728,0.45255473256111145,0.45255473256111145,0.8591549396514893,0.6419631242752075
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0005,0.01,24,0.09468577057123184,0.7921793460845947,0.6793461441993713,0.7921793460845947,0.6600185036659241,0.6203703880310059,0.6363403797149658,0.3126664459705353,0.7549539804458618,2.893552303314209,0.8481012582778931,0.8481012582778931,0.48905110359191895,0.48905110359191895,0.8309859037399292,0.6363403797149658
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0005,0.1,26,0.1113998293876648,0.8053905963897705,0.6805798411369324,0.8053905963897705,0.6419245600700378,0.7972972989082336,0.6399756669998169,0.3171614110469818,0.4581829607486725,1.4915435314178467,0.7421383857727051,0.7421383857727051,0.8613138794898987,0.8613138794898987,0.4225352108478546,0.6399756669998169
Soft_Clip_with_Frozen_Teacher,1,2,3,0.0005,1.0,9,0.06955006718635559,0.8083860278129578,0.7109077572822571,0.8083860278129578,0.7061272859573364,0.7607843279838562,0.6000778675079346,0.394541472196579,0.6551764607429504,2.393812894821167,0.8220338821411133,0.8220338821411133,0.7080292105674744,0.7080292105674744,0.7042253613471985,0.6000778675079346
Soft_Clip_with_Frozen_Teacher,1,2,3,5e-05,0.0,117,0.09874524921178818,0.7878926992416382,0.675645112991333,0.7878926992416382,0.6542099118232727,0.761904776096344,0.6465708613395691,0.30739450454711914,0.6587815284729004,1.6843066215515137,0.7647058963775635,0.7647058963775635,0.7591241002082825,0.7591241002082825,0.5492957830429077,0.6465708613395691
Soft_Clip_with_Frozen_Teacher,1,2,3,5e-05,0.01,164,0.10349753499031067,0.7961269617080688,0.6809910535812378,0.7961269617080688,0.6521537899971008,0.7068272829055786,0.6488707065582275,0.2894393801689148,0.6991269588470459,1.9002432823181152,0.7857142686843872,0.7857142686843872,0.6423357725143433,0.6423357725143433,0.6619718074798584,0.6488707065582275
Soft_Clip_with_Frozen_Teacher,1,2,3,5e-05,0.1,45,0.08682932704687119,0.7761223912239075,0.6589904427528381,0.7761223912239075,0.6383262872695923,0.7086614370346069,0.6670371890068054,0.2644299268722534,0.670608401298523,1.7274938821792603,0.7692307829856873,0.7692307829856873,0.6569343209266663,0.6569343209266663,0.6197183132171631,0.6670371890068054
Soft_Clip_with_Frozen_Teacher,1,2,3,5e-05,1.0,118,0.1165177971124649,0.8044579029083252,0.675645112991333,0.8044579029083252,0.6378636956214905,0.5700483322143555,0.6377979516983032,0.27668190002441406,0.8271804451942444,2.7796947956085205,0.8428571224212646,0.8428571224212646,0.43065693974494934,0.43065693974494934,0.8450704216957092,0.6377979516983032
Soft_Clip_with_Frozen_Teacher,1,3,3,0.001,0.0,41,0.05881326645612717,0.7132106423377991,0.6255258321762085,0.7132106423377991,0.6027644276618958,0.7075471878051758,0.6681898236274719,0.20830127596855164,0.5716721415519714,1.3986014127731323,0.6944444179534912,0.6944444179534912,0.7211538553237915,0.7211538553237915,0.484375,0.6681898236274719
Soft_Clip_with_Frozen_Teacher,1,3,3,0.001,0.01,28,0.07808458805084229,0.6115198135375977,0.45770734548568726,0.6115198135375977,0.4969951808452606,0.01886792480945587,0.689645528793335,-0.026908177882432938,0.5658342838287354,0.6153846383094788,0.5,0.5,0.009615384973585606,0.009615384973585606,0.984375,0.689645528793335
Soft_Clip_with_Frozen_Teacher,1,3,3,0.001,0.1,17,0.05766192823648453,0.7184910178184509,0.6316105723381042,0.7184910178184509,0.621995210647583,0.7763713002204895,0.6658623814582825,0.2917558252811432,0.4812653362751007,1.380863070487976,0.6917293071746826,0.6917293071746826,0.8846153616905212,0.8846153616905212,0.359375,0.6658623814582825
Soft_Clip_with_Frozen_Teacher,1,3,3,0.001,1.0,143,0.12182412296533585,0.699057400226593,0.604417085647583,0.699057400226593,0.604567289352417,0.7162790894508362,0.6669846177101135,0.21450313925743103,0.5014703273773193,1.3936651945114136,0.6936936974525452,0.6936936974525452,0.7403846383094788,0.7403846383094788,0.46875,0.6669846177101135
Soft_Clip_with_Frozen_Teacher,1,3,3,0.0001,0.0,33,0.12759239971637726,0.7297762036323547,0.6439303159713745,0.7297762036323547,0.6117788553237915,0.7488986849784851,0.721902072429657,0.24515314400196075,0.5449115633964539,1.3765182495117188,0.6910569071769714,0.6910569071769714,0.817307710647583,0.817307710647583,0.40625,0.721902072429657
Soft_Clip_with_Frozen_Teacher,1,3,3,0.0001,0.01,21,0.10640081018209457,0.7052958607673645,0.610276460647583,0.7052958607673645,0.6117788553237915,0.6990291476249695,0.7353197336196899,0.2222921997308731,0.6299961805343628,1.4769231081008911,0.7058823704719543,0.7058823704719543,0.692307710647583,0.692307710647583,0.53125,0.7353197336196899
Soft_Clip_with_Frozen_Teacher,1,3,3,0.0001,0.1,38,0.16316016018390656,0.707082986831665,0.6050180196762085,0.707082986831665,0.5919471383094788,0.7069767713546753,0.7201694250106812,0.1886148303747177,0.522763729095459,1.3362637758255005,0.684684693813324,0.684684693813324,0.7307692170143127,0.7307692170143127,0.453125,0.7201694250106812
Soft_Clip_with_Frozen_Teacher,1,3,3,0.0001,1.0,22,0.12619756162166595,0.6849000453948975,0.5808293223381042,0.6849000453948975,0.5925480723381042,0.726457417011261,0.7466607689857483,0.1977573037147522,0.5577277541160583,1.3117408752441406,0.680672287940979,0.680672287940979,0.7788461446762085,0.7788461446762085,0.40625,0.7466607689857483
Soft_Clip_with_Frozen_Teacher,1,3,3,1e-05,0.0,78,0.13083912432193756,0.6367447972297668,0.5335035920143127,0.6367447972297668,0.5540865659713745,0.6790697574615479,0.7746499180793762,0.11094990372657776,0.5901935696601868,1.182186245918274,0.6576576828956604,0.6576576828956604,0.7019230723381042,0.7019230723381042,0.40625,0.7746499180793762
